,Date,Open,High,Low,Close,Adj Close,Volume,MA10,MA30,k,d
95,1994-05-19,453.69000199999994,456.880005,453.0,456.48001100000005,456.48001100000005,303680000,446.9560027000002,448.02866816666665,97.23571483488223,84.01515004283645
96,1994-05-20,456.48001100000005,456.48001100000005,454.22000099999997,454.920013,454.920013,295180000,447.66600330000017,448.1633351,92.30863961648747,91.5682021739929
97,1994-05-23,454.920013,454.920013,451.790009,453.200012,453.200012,249420000,448.7540038000002,448.3666686333333,84.91503741987266,91.4864639570808
98,1994-05-24,453.209991,456.76998899999995,453.209991,454.80999800000006,454.80999800000006,280040000,449.63400260000014,448.53133539999993,77.1516561017156,84.79177771269194
99,1994-05-25,454.839996,456.339996,452.200012,456.339996,456.339996,254420000,451.1190032000001,448.8236683666666,78.5423238258805,80.2030057824896
100,1994-05-26,456.329987,457.76998899999995,455.790009,457.05999800000006,457.05999800000006,255740000,452.4500030000001,449.18366796666663,83.8917422849223,79.86190740417283
101,1994-05-27,457.02999900000003,457.329987,454.670013,457.329987,457.329987,186430000,453.7690002000001,449.54866736666656,90.05335367554086,84.16247326211457
102,1994-05-31,457.32000700000003,457.60998499999994,455.160004,456.5,456.5,216700000,454.9700012000001,449.8926675999999,85.98955623774577,86.64488406606966
103,1994-06-01,456.5,458.290009,453.98999000000003,457.630005,457.630005,279910000,455.7960022000001,450.39833473333323,86.33465272505077,87.45918754611249
104,1994-06-02,457.619995,458.5,457.26000999999997,457.64999400000005,457.64999400000005,271630000,456.1920014000001,450.90200089999985,82.50492595338541,84.94304497206066
105,1994-06-03,457.64999400000005,460.85998499999994,456.26998899999995,460.130005,460.130005,271490000,456.55700080000014,451.5076680333332,86.5632554303823,85.13427803627285
106,1994-06-06,460.130005,461.869995,458.85000599999995,458.880005,458.880005,259080000,456.95300000000015,451.8460011666665,77.52775475935535,82.19864538104103
107,1994-06-07,458.880005,459.459991,457.64999400000005,458.209991,458.209991,234680000,457.4539979000001,452.1986673666665,68.32788012676804,77.47296343883524
108,1994-06-08,458.209991,459.73999000000003,455.42999299999997,457.05999800000006,457.05999800000006,256000000,457.6789979000001,452.3436675999999,46.97329851030287,64.2763111321421
109,1994-06-09,457.05999800000006,457.869995,455.85998499999994,457.85998499999994,457.85998499999994,252870000,457.83099680000015,452.54333393333314,38.865563433518034,51.38891402352966
110,1994-06-10,457.85998499999994,459.48001100000005,457.35998499999994,458.670013,458.670013,222480000,457.99199830000015,452.86233416666647,37.78475534634939,41.207872430056774
111,1994-06-13,458.670013,459.35998499999994,457.17999299999997,459.10000599999995,459.10000599999995,243640000,458.16900020000014,453.1353342333332,57.731603404193095,44.793974061353516
112,1994-06-14,459.10000599999995,462.51998899999995,459.10000599999995,462.369995,462.369995,288550000,458.75599970000013,453.4470010999999,77.78215149304917,57.76617008119723
113,1994-06-15,462.380005,463.23001100000005,459.950012,460.60998499999994,460.60998499999994,269740000,459.05399770000014,453.6996672999998,82.495282689358,72.66967919553343
114,1994-06-16,460.60998499999994,461.92999299999997,459.799988,461.92999299999997,461.92999299999997,256390000,459.48199760000006,454.0400003666665,80.28227940444323,80.1865711956168
115,1994-06-17,461.92999299999997,462.160004,458.44000199999994,458.450012,458.450012,373450000,459.3139983000001,454.27566726666646,54.65146592174684,72.47634267184937
116,1994-06-20,458.450012,458.450012,454.459991,455.48001100000005,455.48001100000005,229520000,458.9739989000001,454.5310007333331,37.04497016156915,57.326238495919746
117,1994-06-21,455.48001100000005,455.48001100000005,449.450012,451.339996,451.339996,298730000,458.28699940000007,454.83166703333313,15.446054006224676,35.714163363180226
118,1994-06-22,451.39999400000005,453.910004,451.39999400000005,453.089996,453.089996,251110000,457.88999920000003,455.06766656666645,17.994978020688905,23.495334062827585
119,1994-06-23,453.089996,454.160004,449.42999299999997,449.630005,449.630005,256480000,457.06700120000005,455.33900039999986,14.64178620989149,16.027606078935033
120,1994-06-24,449.630005,449.630005,442.51000999999997,442.799988,442.799988,261260000,455.4799987,455.3073333333332,10.676376068267714,14.43771343294938
121,1994-06-27,442.77999900000003,447.76000999999997,439.829987,447.30999800000006,447.30999800000006,250080000,454.3009979,455.4129994333332,17.061964392523738,14.126708890227656
122,1994-06-28,447.35998499999994,448.47000099999997,443.079987,446.07000700000003,446.07000700000003,267740000,452.6709991000001,455.46566666666655,31.053268912402626,19.597203124398035
123,1994-06-29,446.049988,449.829987,446.040009,447.630005,447.630005,264430000,451.37300110000007,455.40766699999983,48.59064888191718,32.23529406228119
124,1994-06-30,447.630005,448.60998499999994,443.660004,444.26998899999995,444.26998899999995,293410000,449.6070007000001,455.09366656666657,47.4588141661039,42.367577320141244
125,1994-07-01,444.26998899999995,446.450012,443.579987,446.200012,446.200012,199030000,448.3820007000001,454.7509999333332,54.177198040648456,50.07555369622319
126,1994-07-05,446.200012,447.619995,445.14001500000006,446.369995,446.369995,195410000,447.47099910000014,454.46599933333323,52.28037641975286,51.305462875501746
127,1994-07-06,446.290009,447.27999900000003,444.17999299999997,446.130005,446.130005,236230000,446.95000000000016,454.2303324333333,51.08046575308623,52.51268007116252
128,1994-07-07,446.14999400000005,448.64001500000006,446.14999400000005,448.380005,448.380005,259740000,446.4790009000002,454.01599933333324,61.46754604809595,54.94279607364502
129,1994-07-08,448.380005,449.75,446.52999900000003,449.549988,449.549988,236520000,446.47099920000016,453.7896657333332,77.47336671326032,63.34045950481417
130,1994-07-11,449.55999800000006,450.23999000000003,445.26998899999995,448.05999800000006,448.05999800000006,222970000,446.9970002000002,453.4896657333332,85.21544299486423,74.71878525207352
131,1994-07-12,448.01998899999995,448.160004,444.64999400000005,447.950012,447.950012,252250000,447.06100160000017,453.1769998999999,74.33213451694456,79.00698140835638
132,1994-07-13,448.02999900000003,450.05999800000006,447.97000099999997,448.73001100000005,448.73001100000005,265840000,447.3270020000001,452.9180002666665,66.40863875888083,75.31873875689655
133,1994-07-14,448.73001100000005,454.329987,448.73001100000005,453.410004,453.410004,322330000,447.9050019000001,452.7773335666665,75.23181198252003,71.99086175278181
134,1994-07-15,453.27999900000003,454.329987,452.799988,454.160004,454.160004,275860000,448.8940034000001,452.66100056666653,87.24261549972171,76.29435541370752
135,1994-07-18,454.410004,455.709991,453.26000999999997,455.22000099999997,455.22000099999997,227460000,449.79600230000005,452.4973337666666,94.76990732865836,85.74811160363335
136,1994-07-19,455.22000099999997,455.299988,453.85998499999994,453.85998499999994,453.85998499999994,251530000,450.5450013000001,452.3299997666665,89.97058942810202,90.66103741882735
137,1994-07-20,453.89001500000006,454.160004,450.69000199999994,451.60000599999995,451.60000599999995,267840000,451.0920014,452.1096669333332,70.9284389911592,85.22297858263985
138,1994-07-21,451.60000599999995,453.22000099999997,451.0,452.60998499999994,452.60998499999994,292120000,451.5149994,451.9613331666665,51.82078820683801,70.90660554203306
139,1994-07-22,452.60998499999994,454.02999900000003,452.329987,453.10998499999994,453.10998499999994,261600000,451.87099910000006,451.80299983333316,42.5237400361699,55.09098907805569
140,1994-07-25,453.10000599999995,454.32000700000003,452.76000999999997,454.25,454.25,213470000,452.4899993000001,451.65566606666647,54.55910462766128,49.634544290223054
141,1994-07-26,454.25,454.25,452.77999900000003,453.35998499999994,453.35998499999994,232670000,453.0309966000001,451.4643320333331,66.32790204813391,54.47024890398834
142,1994-07-27,453.35998499999994,453.380005,451.35998499999994,452.57000700000003,452.57000700000003,251680000,453.4149962,451.13766576666643,66.02201186864629,62.30300618148048
143,1994-07-28,452.57000700000003,454.92999299999997,452.299988,454.23999000000003,454.23999000000003,245990000,453.4979948,450.9253325999998,67.17154844163436,66.50715411947151
144,1994-07-29,454.25,459.329987,454.25,458.26000999999997,458.26000999999997,269560000,453.90799540000006,450.80299983333316,71.51214761874743,68.23523597634268
145,1994-08-01,458.27999900000003,461.01000999999997,458.079987,461.01000999999997,461.01000999999997,258180000,454.4869963000001,450.88833309999984,89.08239169754991,75.92202925264388
146,1994-08-02,461.01000999999997,462.76998899999995,459.700012,460.55999800000006,460.55999800000006,294740000,455.15699760000007,451.05766599999987,89.0686859972631,83.22107510452014
147,1994-08-03,460.64999400000005,461.459991,459.51000999999997,461.450012,461.450012,283840000,456.1419982000001,451.3946665333332,89.34129403576105,89.16412391019135
148,1994-08-04,461.450012,461.48999000000003,458.39999400000005,458.39999400000005,458.39999400000005,289150000,456.72099910000014,451.57166646666644,72.24426491987867,83.55141498430095
149,1994-08-05,458.339996,458.339996,456.079987,457.089996,457.089996,230270000,457.11900020000013,451.8203328333331,50.39965787699273,70.66173894421082
150,1994-08-08,457.079987,458.299988,457.01000999999997,457.89001500000006,457.89001500000006,217680000,457.4830017000001,452.32333373333313,30.28730649418191,50.977076430351104
151,1994-08-09,457.89001500000006,458.160004,456.660004,457.920013,457.920013,259140000,457.9390045000001,452.6770008999998,25.388186378107363,35.358383583094
152,1994-08-10,457.98001100000005,460.48001100000005,457.98001100000005,460.299988,460.299988,279500000,458.71200260000006,453.1513335999998,46.35698042168091,34.01082443132339
153,1994-08-11,460.30999800000006,461.410004,456.880005,458.880005,458.880005,275690000,459.17600410000006,453.52633359999976,54.84940918961822,42.198191996468836
154,1994-08-12,458.880005,462.26998899999995,458.880005,461.94000199999994,461.94000199999994,249280000,459.5440033000001,454.11533403333306,74.88484610832167,58.69707857320694
155,1994-08-15,461.97000099999997,463.339996,461.209991,461.23001100000005,461.23001100000005,223210000,459.56600340000006,454.6163339999997,71.68807553785341,67.14077694526445
156,1994-08-16,461.22000099999997,465.200012,459.89001500000006,465.01000999999997,465.01000999999997,306640000,460.0110046000001,455.2376678333331,86.74918249075607,77.77403471231038
157,1994-08-17,465.10998499999994,465.910004,464.57000700000003,465.170013,465.170013,309250000,460.3830047,455.8723347666664,85.97829243432295,81.47185015431081
158,1994-08-18,465.10000599999995,465.10000599999995,462.299988,463.170013,463.170013,287330000,460.8600066,456.3653350333331,83.51527382768785,85.41424958425563
159,1994-08-19,463.25,464.369995,461.80999800000006,463.67999299999997,463.67999299999997,276630000,461.5190063,456.8363351999997,71.92868588864826,80.47408405021969
160,1994-08-22,463.60998499999994,463.60998499999994,461.459991,462.32000700000003,462.32000700000003,235870000,461.96200550000003,457.31166883333304,54.782084715659444,70.07534814399851
161,1994-08-23,462.39001500000006,466.579987,462.39001500000006,464.51000999999997,464.51000999999997,307240000,462.6210052,457.8636687666664,54.297559908327685,60.33611017087846
162,1994-08-24,464.51000999999997,469.049988,464.51000999999997,469.02999900000003,469.02999900000003,310510000,463.4940063000001,458.54033503333306,66.55758657248906,58.54574373215873
163,1994-08-25,469.07000700000003,470.119995,467.64001500000006,468.079987,468.079987,284230000,464.4140045000001,459.0293344666664,78.58356895375779,66.47957181152485
164,1994-08-26,468.079987,474.64999400000005,468.079987,473.799988,473.799988,305120000,465.60000310000004,459.6840005999998,89.91188557932374,78.35101370185686
165,1994-08-29,473.89001500000006,477.14001500000006,473.89001500000006,474.589996,474.589996,266080000,466.93600160000005,460.3296670999998,84.23691737302657,84.2441239687027
166,1994-08-30,474.589996,476.60998499999994,473.55999800000006,476.07000700000003,476.07000700000003,294520000,468.0420013000001,461.07000116666654,89.26515443202521,87.8046524614585
167,1994-08-31,476.07000700000003,477.589996,474.42999299999997,475.48999000000003,475.48999000000003,354650000,469.0739990000001,461.8663339666665,84.3780516813643,85.9600411621387
168,1994-09-01,475.48999000000003,475.48999000000003,471.73999000000003,473.170013,473.170013,282830000,470.0739990000001,462.55166823333326,74.64841665868651,82.76387425735868
169,1994-09-02,473.200012,474.89001500000006,470.670013,470.98999000000003,470.98999000000003,216150000,470.8049987000001,463.14766839999993,45.68038624314007,68.23561819439696
170,1994-09-06,471.0,471.920013,469.64001500000006,471.85998499999994,471.85998499999994,199670000,471.7589965000001,463.7346678999999,28.690334883947333,49.673045928591314
171,1994-09-07,471.85998499999994,472.410004,470.200012,470.98999000000003,470.98999000000003,290330000,472.4069945000001,464.32233473333326,16.509677439967106,30.29346618901818
172,1994-09-08,470.959991,473.39999400000005,470.85998499999994,473.14001500000006,473.14001500000006,295010000,472.8179961000001,465.00800166666664,34.91146379455348,26.70382537282265
173,1994-09-09,473.130005,473.130005,466.549988,468.17999299999997,468.17999299999997,293360000,472.8279967,465.4726684333333,32.11817829682033,27.846439843780317
174,1994-09-12,468.17999299999997,468.420013,466.14999400000005,466.209991,466.209991,244680000,472.068997,465.73766779999994,26.733740508266916,31.25446086654692
175,1994-09-13,466.26998899999995,468.76000999999997,466.26998899999995,467.51000999999997,467.51000999999997,293370000,471.3609984000001,465.9543344666666,13.043582464738103,23.965167089941797
176,1994-09-14,467.549988,468.85998499999994,466.82000700000003,468.799988,468.799988,297480000,470.6339965,466.22900079999994,18.712675862068085,19.49666627835771
177,1994-09-15,468.799988,474.80999800000006,468.790009,474.80999800000006,474.80999800000006,281920000,470.5659973,466.67433366666666,51.77016091953956,27.84213974878193
178,1994-09-16,474.80999800000006,474.80999800000006,470.05999800000006,471.19000199999994,471.19000199999994,410750000,470.3679962,467.1006672666666,64.91677373172013,45.1332035044426
179,1994-09-19,471.209991,473.14999400000005,470.67999299999997,470.85000599999995,470.85000599999995,277110000,470.3539978,467.55933426666667,70.60959964700581,62.43217809942183
180,1994-09-20,470.829987,470.829987,463.35998499999994,463.35998499999994,463.35998499999994,326050000,469.5039978,467.7416665999999,37.27626631367248,57.60087989746614
181,1994-09-21,463.420013,464.01000999999997,458.47000099999997,461.459991,461.459991,351830000,468.55099789999997,467.85966586666655,23.976238298674232,43.954034753117504
182,1994-09-22,461.450012,463.22000099999997,460.959991,461.26998899999995,461.26998899999995,305210000,467.3639953,467.8919992333332,11.811462796882196,24.3546558030763
183,1994-09-23,461.26998899999995,462.14001500000006,459.01000999999997,459.670013,459.670013,300060000,466.5129973,467.9183328333332,14.536286984468681,16.774662693341703
